mmsi,width,length,draught,obstime,longitude,latitude,sog,cog,WaterDepth,typecargo,,,,,,,,,,,,,,,,
355488000,32,200,9,2023-03-11T17:44:39Z,103.7408667,1.266866667,10.2,224,18.712,70,,,,,,,,,,,,,,,,
355488000,32,200,9,2023-03-11T17:45:47Z,103.7383833,1.264483333,10.7,226,21.7157,70,,,,,,,,,,,,,,,,
355488000,32,200,9,2023-03-11T17:46:47Z,103.7362,1.2624,11,226,20.1025,70,,,,,,,,,,,,,,,,
355488000,32,200,9,2023-03-11T17:47:47Z,103.7339,1.2603,11.3,229,19.5317,70,,,,,,,,,,,,,,,,
355488000,32,200,9,2023-03-11T17:48:47Z,103.7314667,1.258316667,11.3,230,18.2302,70,,,,,,,,,,,,,,,,
355488000,32,200,9,2023-03-11T17:49:47Z,103.729,1.256333333,11.4,231,17.3747,70,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:03:25Z,103.74619,1.26625,6.3,248.5,27.1273,79,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:04:25Z,103.7445683,1.265525,6.5,244.9,22.5911,79,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:05:25Z,103.74295,1.264685,6.6,240.6,19.9947,79,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:06:26Z,103.7413067,1.263771667,6.9,241.6,20.2561,79,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:07:26Z,103.73957,1.262786667,7.2,240.8,20.327,79,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:08:56Z,103.7369183,1.261145,7.4,236.3,32.6551,79,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:09:56Z,103.7352017,1.259966667,7.6,235.8,22.4698,79,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:11:05Z,103.73315,1.258563333,7.9,235.7,19.3398,79,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:12:05Z,103.7313583,1.257346667,8.1,236.4,19.1371,79,,,,,,,,,,,,,,,,
355703000,51,366,14,2023-03-17T17:13:05Z,103.729465,1.256045,8.2,234.9,16.4751,79,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-08T12:18:26Z,103.7429883,1.26744,10.6,221,21.3056,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-08T12:19:37Z,103.740355,1.264988333,11.1,230.5,19.5483,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-08T12:20:37Z,103.7379367,1.262925,11.5,228.9,22.511,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-08T12:21:37Z,103.735465,1.260808333,11.8,231.2,25.615,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-08T12:22:37Z,103.732985,1.25865,11.8,229.1,18.8062,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-08T12:23:37Z,103.73049,1.256435,12,227.6,17.3374,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-14T16:11:12Z,103.745375,1.264635,12.4,245.8,24.1429,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-14T16:12:31Z,103.7411717,1.262518333,13.2,239.9,20.2646,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-14T16:13:31Z,103.738075,1.260426667,13.6,234.8,20.8246,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-14T16:14:32Z,103.7348617,1.258143333,14,234.6,21.2818,74,,,,,,,,,,,,,,,,
355714000,32,202,11,2023-03-14T16:15:32Z,103.73162,1.255865,14.3,235,17.969,74,,,,,,,,,,,,,,,,
355722000,27,172,9,2023-03-10T08:08:20Z,103.7439317,1.265258333,13.2,241.8,20.2259,71,,,,,,,,,,,,,,,,
355722000,27,172,9,2023-03-10T08:10:19Z,103.7376433,1.261716667,12.3,240,25.0378,71,,,,,,,,,,,,,,,,
355722000,27,172,9,2023-03-10T08:11:19Z,103.7347267,1.260018333,11.9,239.8,21.4041,71,,,,,,,,,,,,,,,,
355722000,27,172,9,2023-03-10T08:12:19Z,103.73192,1.258353333,11.7,240.1,18.201,71,,,,,,,,,,,,,,,,
355722000,27,172,9,2023-03-10T08:13:19Z,103.729075,1.256718333,12.5,240.3,17.9931,71,,,,,,,,,,,,,,,,
355776000,27,175,9,2023-03-13T14:13:19Z,103.7455333,1.267066667,9.8,248.8,25.6256,71,,,,,,,,,,,,,,,,
355776000,27,175,9,2023-03-13T14:14:19Z,103.7429667,1.265816667,10.4,241.6,19.1898,71,,,,,,,,,,,,,,,,
355776000,27,175,9,2023-03-13T14:15:19Z,103.7403,1.264366667,11.1,241.5,20.7957,71,,,,,,,,,,,,,,,,
355776000,27,175,9,2023-03-13T14:16:29Z,103.73705,1.262533333,11.6,241.1,21.1267,71,,,,,,,,,,,,,,,,
355776000,27,175,9,2023-03-13T14:18:19Z,103.7319,1.25935,12,236.3,18.0643,71,,,,,,,,,,,,,,,,
355776000,27,175,9,2023-03-13T14:19:29Z,103.7286,1.25715,12.4,236.6,18.39,71,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-04T06:02:27Z,103.741955,1.268511667,11.1,219.9,21.2603,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-04T06:03:27Z,103.7397817,1.266078333,11.8,219.5,20.427,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-04T06:04:27Z,103.7375667,1.26367,12.4,225.2,23.9229,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-04T06:06:27Z,103.7322283,1.259051667,12.8,234.9,17.7518,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-04T06:07:27Z,103.7291367,1.256931667,13.3,235.4,18.5664,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-18T00:11:59Z,103.7443983,1.26617,12.8,248.2,21.2975,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-18T00:12:59Z,103.7413617,1.264415,12.9,236.5,20.1612,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-18T00:13:59Z,103.7384417,1.26223,13.3,232.8,20.14,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-18T00:14:59Z,103.735525,1.259978333,13.5,232.4,23.3731,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-18T00:16:10Z,103.7318217,1.257288333,13.9,236.2,19.6331,73,,,,,,,,,,,,,,,,
355902000,28,182,6,2023-03-18T00:17:13Z,103.7284283,1.255005,14.1,236.3,17.7525,73,,,,,,,,,,,,,,,,
355985000,32,199,8,2023-03-17T12:21:11Z,103.7443333,1.2681,9.7,229,21.4039,70,,,,,,,,,,,,,,,,
355985000,32,199,8,2023-03-17T12:23:21Z,103.7397333,1.264183333,10.1,229,22.6126,70,,,,,,,,,,,,,,,,
355985000,32,199,8,2023-03-17T12:24:29Z,103.7372333,1.2621,10.2,230,22.6176,70,,,,,,,,,,,,,,,,
355985000,32,199,8,2023-03-17T12:25:29Z,103.7350667,1.260266667,10.2,229,23.7626,70,,,,,,,,,,,,,,,,
355985000,32,199,8,2023-03-17T12:26:29Z,103.73295,1.25845,10.2,229,19.5587,70,,,,,,,,,,,,,,,,
355985000,32,199,8,2023-03-17T12:27:31Z,103.7308,1.256516667,10.2,227,17.3374,70,,,,,,,,,,,,,,,,
356217000,30,182,9,2023-03-07T17:09:42Z,103.7420933,1.267776667,11.3,219.8,20.7579,70,,,,,,,,,,,,,,,,
356217000,30,182,9,2023-03-07T17:11:42Z,103.7378333,1.263166667,11.4,223,25.3474,70,,,,,,,,,,,,,,,,
356217000,30,182,9,2023-03-07T17:12:42Z,103.7355383,1.260945,11.3,229.3,26.5615,70,,,,,,,,,,,,,,,,
356217000,30,182,9,2023-03-07T17:13:42Z,103.7331667,1.259,11.1,229.5,18.8662,70,,,,,,,,,,,,,,,,
356217000,30,182,9,2023-03-07T17:14:42Z,103.7308617,1.256846667,11.1,227.1,18.2889,70,,,,,,,,,,,,,,,,
356217000,30,182,9,2023-03-07T17:15:42Z,103.7285,1.254833333,11,228.6,17.8294,70,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:44:55Z,103.7313333,1.253116667,4.2,38,17.8157,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:45:56Z,103.7321833,1.25415,4.7,37,16.2923,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:46:56Z,103.7330333,1.2553,5.1,36,16.4658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:47:56Z,103.7337667,1.256583333,5.3,35,23.3193,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:48:56Z,103.73465,1.25785,5.6,37,21.4314,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:50:56Z,103.7363833,1.260233333,5,37,24.6813,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:51:56Z,103.7371833,1.261283333,4.5,37,29.2922,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:52:56Z,103.7378667,1.262183333,4.2,38,21.0204,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:53:56Z,103.7385167,1.26305,3.8,37,22.552,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:54:56Z,103.7391167,1.26385,3.5,37,23.7446,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:56:56Z,103.7401,1.265183333,2.7,31,20.2385,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:57:56Z,103.7403667,1.26575,2.2,23,19.6723,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:58:56Z,103.7403833,1.266366667,2.2,357,19.4821,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T09:59:57Z,103.74005,1.266833333,2.1,316,19.705,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:05:36Z,103.73765,1.268,0.1,308,18.5839,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:11:36Z,103.7398,1.2685,1.4,68,19.0912,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:14:36Z,103.73965,1.268966667,0.6,319,17.1254,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:17:37Z,103.7387167,1.269133333,1.5,270,17.5559,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:23:37Z,103.7378667,1.269016667,0.5,289,17.5726,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:26:36Z,103.7371667,1.269116667,0.3,289,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:29:37Z,103.7370833,1.269133333,0.2,97,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:35:36Z,103.7370167,1.269266667,0.1,54,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:38:36Z,103.7370167,1.26925,0,42,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:47:36Z,103.7369833,1.269283333,0,69,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:53:36Z,103.737,1.269283333,0,48,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T10:56:36Z,103.737,1.269266667,0,34,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:08:36Z,103.7369667,1.269266667,0,20,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:14:36Z,103.7370833,1.2692,0,170,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:17:36Z,103.7371167,1.269016667,0.1,175,16.8697,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:20:37Z,103.73705,1.269233333,0,186,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:29:36Z,103.7370333,1.269283333,0.1,303,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:35:36Z,103.7370167,1.269183333,0,245,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:38:36Z,103.7370333,1.269166667,0.1,214,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:41:37Z,103.7370833,1.269283333,0,350,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:44:37Z,103.7370667,1.269266667,0,283,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:47:36Z,103.73705,1.269233333,0,28,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T11:53:36Z,103.7369667,1.269233333,0.1,280,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T12:05:37Z,103.7370167,1.269183333,0.1,218,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T12:11:36Z,103.737,1.269166667,0.1,213,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T12:17:37Z,103.7370667,1.269183333,0.1,194,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T12:26:37Z,103.73705,1.269183333,0,176,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T12:35:36Z,103.7370667,1.269183333,0,173,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T12:41:37Z,103.7370833,1.269183333,0,168,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T12:47:37Z,103.7371333,1.269166667,0,161,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T13:05:36Z,103.7371333,1.26925,0,0,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T13:23:39Z,103.7370833,1.2693,0.1,5,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T13:32:36Z,103.7371167,1.26925,0.1,353,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T13:38:40Z,103.7371,1.269283333,0.1,352,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T13:41:36Z,103.7371333,1.269183333,0.1,125,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T13:47:38Z,103.7371333,1.269166667,0,103,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T13:53:36Z,103.73715,1.269216667,0,112,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T13:59:37Z,103.7370833,1.269266667,0.1,317,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:02:37Z,103.7371167,1.26925,0,94,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:05:37Z,103.7371167,1.269233333,0,94,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:11:37Z,103.7371,1.26925,0,77,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:14:37Z,103.7371,1.269233333,0,77,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:17:37Z,103.7371333,1.2692,0,77,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:26:37Z,103.7371667,1.269283333,0.1,47,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:29:37Z,103.7371333,1.269266667,0.1,46,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:35:37Z,103.7370667,1.2692,0,157,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:41:36Z,103.7370833,1.269016667,0.1,162,16.8697,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:47:37Z,103.7371167,1.26925,0,83,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:50:37Z,103.7371,1.269266667,0,83,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:53:37Z,103.7371167,1.2692,0,68,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T14:59:36Z,103.73715,1.26915,0.1,144,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T15:02:37Z,103.7371,1.269216667,0.1,127,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T15:08:36Z,103.7371,1.26925,0,131,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T15:14:37Z,103.7371,1.269233333,0,131,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T15:20:37Z,103.7372667,1.269233333,0.1,133,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T15:23:37Z,103.7372667,1.269233333,0.1,142,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T15:26:37Z,103.7372667,1.269233333,0.1,153,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T15:50:36Z,103.7372333,1.269116667,0.1,163,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T15:53:37Z,103.73715,1.26915,0.1,192,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T15:59:37Z,103.7371,1.269166667,0.1,199,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:05:37Z,103.7370333,1.269166667,0.1,162,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:11:36Z,103.7369667,1.269233333,0,159,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:17:37Z,103.73665,1.268933333,0.4,235,16.599,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:26:37Z,103.73705,1.2692,0,156,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:29:37Z,103.737,1.269266667,0,163,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:32:36Z,103.7370833,1.269316667,0.1,294,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:35:37Z,103.7371167,1.26925,0,289,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:38:38Z,103.7370667,1.26925,0,289,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:41:36Z,103.73705,1.269266667,0,289,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:44:37Z,103.7371833,1.269183333,0.1,152,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:51:21Z,103.7371833,1.2692,0.1,159,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:53:37Z,103.73715,1.269166667,0.1,190,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T16:59:37Z,103.7371333,1.269266667,0,214,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T17:14:39Z,103.7371667,1.269216667,0,110,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T17:23:37Z,103.7371333,1.269116667,0.1,173,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T17:29:36Z,103.73715,1.269283333,0,203,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T17:32:38Z,103.7371333,1.269266667,0,203,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T17:35:36Z,103.73715,1.2693,0,203,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T17:38:37Z,103.7371333,1.269283333,0,203,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T17:53:40Z,103.7371833,1.26925,0,142,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T17:56:38Z,103.7371333,1.269216667,0.1,146,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T17:59:37Z,103.7371333,1.269216667,0.1,146,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T18:05:36Z,103.7371333,1.269166667,0.1,177,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T18:17:37Z,103.7370833,1.269133333,0.1,187,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T18:35:36Z,103.7370333,1.269133333,0.1,197,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T18:50:37Z,103.73705,1.269183333,0.1,196,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T18:59:37Z,103.7370333,1.2692,0.1,192,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:02:37Z,103.7370333,1.269183333,0.1,197,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:08:39Z,103.73705,1.269183333,0,210,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:11:37Z,103.73705,1.269216667,0,203,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:17:37Z,103.7370167,1.269233333,0,203,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:23:37Z,103.7371,1.269216667,0,203,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:29:37Z,103.7370833,1.26925,0,267,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:41:37Z,103.7373167,1.2691,0.1,226,17.2451,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:47:38Z,103.7370333,1.26915,0.1,192,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:53:37Z,103.737,1.269166667,0.1,188,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:56:37Z,103.7370333,1.269183333,0.1,184,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T19:59:37Z,103.7370333,1.269216667,0.1,205,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T20:02:36Z,103.7370333,1.2692,0.1,201,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T20:11:36Z,103.7370333,1.269233333,0.1,198,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T20:17:37Z,103.7371,1.2694,0.1,11,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T20:26:37Z,103.7370667,1.269316667,0,15,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T20:29:37Z,103.7370667,1.269183333,0.1,194,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T20:32:37Z,103.73705,1.26925,0,246,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T20:35:37Z,103.73705,1.269266667,0.1,6,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T20:50:37Z,103.73705,1.269233333,0,224,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T20:56:41Z,103.7370667,1.269266667,0,16,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:05:37Z,103.73705,1.2692,0,21,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:08:38Z,103.73705,1.269216667,0,204,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:11:40Z,103.7370333,1.269166667,0.1,227,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:14:37Z,103.73705,1.269216667,0,210,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:17:38Z,103.7370667,1.269233333,0,210,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:29:39Z,103.73705,1.2692,0.1,190,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:35:37Z,103.73705,1.2692,0.1,186,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:38:37Z,103.7371833,1.269216667,0,190,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:47:40Z,103.73705,1.269216667,0,218,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:53:37Z,103.73715,1.269133333,0.1,154,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T21:59:37Z,103.7371833,1.2691,0.1,122,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T22:11:37Z,103.7372833,1.269133333,0.1,91,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T22:23:37Z,103.7372,1.2692,0,151,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T22:29:37Z,103.7373167,1.2692,0.1,116,16.679,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T22:47:39Z,103.7372833,1.269216667,0.1,111,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T22:53:37Z,103.73725,1.269183333,0.1,144,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T23:05:36Z,103.7372,1.26925,0,151,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T23:11:37Z,103.7371833,1.269283333,0,151,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T23:23:36Z,103.7371167,1.269383333,0.1,353,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T23:29:37Z,103.7371,1.269183333,0.1,205,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T23:35:39Z,103.7371667,1.269333333,0.1,329,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T23:47:37Z,103.7370667,1.26925,0,267,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-15T23:59:37Z,103.7371333,1.269233333,0,248,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:05:37Z,103.73715,1.269266667,0,48,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:08:37Z,103.7371333,1.269283333,0,100,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:11:37Z,103.7371833,1.269266667,0,100,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:17:38Z,103.7371167,1.2692,0.1,226,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:23:37Z,103.73725,1.2692,0.1,170,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:26:37Z,103.7372333,1.2692,0.1,193,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:29:37Z,103.7372,1.269166667,0.1,187,16.2852,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:32:37Z,103.7371667,1.269166667,0.1,189,16.3658,89,,,,,,,,,,,,,,,,
356458000,19,112,7,2023-03-16T00:35:37Z,103.7372333,1.269183333,0.1,176,16.2852,89,,,,,,,,,,,,,,,,
